Meta data,
  aggregation method, average
  max retention, 86400
  xFilesFactor, 0.5

Archive 0 info,
  offset, 28
  seconds per point, 1
  points, 86400
  retention, 86400
  size, 1036800

Archive 0 data,
68398, 0,          0
68399, 0,          0
68400, 0,          0
68401, 0,          0
68402, 0,          0
68403, 0,          0
68404, 0,          0
68405, 0,          0
68406, 0,          0
68407, 0,          0
68408, 0,          0
68409, 0,          0
68410, 0,          0
68411, 0,          0
68412, 0,          0
68413, 0,          0
68414, 0,          0
68415, 0,          0
68416, 0,          0
68417, 0,          0
68418, 0,          0
68419, 0,          0
68420, 0,          0
68421, 0,          0
68422, 0,          0
68423, 0,          0
68424, 0,          0
68425, 0,          0
68426, 0,          0
68427, 0,          0
68428, 0,          0
68429, 0,          0
68430, 0,          0
68431, 0,          0
68432, 0,          0
68433, 0,          0
68434, 0,          0
68435, 0,          0
68436, 0,          0
68437, 0,          0
68438, 0,          0
68439, 0,          0
68440, 0,          0
68441, 0,          0
68442, 0,          0
68443, 0,          0
68444, 0,          0
68445, 0,          0
68446, 0,          0
68447, 0,          0
68448, 0,          0
68449, 0,          0
68450, 0,          0
68451, 0,          0
68452, 0,          0
68453, 0,          0
68454, 0,          0
68455, 0,          0
68456, 0,          0
68457, 0,          0
68458, 0,          0
68459, 0,          0
68460, 0,          0
68461, 0,          0
68462, 0,          0
68463, 0,          0
68464, 0,          0
68465, 0,          0
68466, 0,          0
68467, 0,          0
68468, 0,          0
68469, 0,          0
68470, 0,          0
68471, 0,          0
68472, 0,          0
68473, 0,          0
68474, 0,          0
68475, 0,          0
68476, 0,          0
68477, 0,          0
68478, 0,          0
68479, 0,          0
68480, 0,          0
68481, 0,          0
68482, 0,          0
68483, 0,          0
68484, 0,          0
68485, 0,          0
68486, 0,          0
68487, 0,          0
68488, 0,          0
68489, 0,          0
68490, 0,          0
68491, 0,          0
68492, 0,          0
68493, 0,          0
68494, 0,          0
68495, 0,          0
68496, 0,          0
68497, 0,          0
68498, 0,          0
68499, 0,          0
68500, 0,          0
68501, 0,          0
68502, 0,          0
68503, 0,          0
68504, 0,          0
68505, 0,          0
68506, 0,          0
68507, 0,          0
68508, 0,          0
68509, 0,          0
68510, 0,          0
68511, 0,          0
68512, 0,          0
68513, 0,          0
68514, 0,          0
68515, 0,          0
68516, 0,          0
68517, 0,          0
68518, 0,          0
68519, 0,          0
68520, 0,          0
68521, 0,          0
68522, 0,          0
68523, 0,          0
68524, 0,          0
68525, 0,          0
68526, 0,          0
68527, 0,          0
68528, 0,          0
68529, 0,          0
68530, 0,          0
68531, 0,          0
68532, 0,          0
68533, 0,          0
68534, 0,          0
68535, 0,          0
68536, 0,          0
68537, 0,          0
68538, 0,          0
68539, 0,          0
68540, 0,          0
68541, 0,          0
68542, 0,          0
68543, 0,          0
68544, 0,          0
68545, 0,          0
68546, 0,          0
68547, 0,          0
68548, 0,          0
68549, 0,          0
68550, 0,          0
68551, 0,          0
68552, 0,          0
68553, 0,          0
68554, 0,          0
68555, 0,          0
68556, 0,          0
68557, 0,          0
68558, 0,          0
68559, 0,          0
68560, 0,          0
68561, 0,          0
68562, 0,          0
68563, 0,          0
68564, 0,          0
68565, 0,          0
68566, 0,          0
68567, 0,          0
68568, 0,          0
68569, 0,          0
68570, 0,          0
68571, 0,          0
68572, 0,          0
68573, 0,          0
68574, 0,          0
68575, 0,          0
68576, 0,          0
68577, 0,          0
68578, 0,          0
68579, 0,          0
68580, 0,          0
68581, 0,          0
68582, 0,          0
68583, 0,          0
68584, 0,          0
68585, 0,          0
68586, 0,          0
68587, 0,          0
68588, 0,          0
68589, 0,          0
68590, 0,          0
68591, 0,          0
68592, 0,          0
68593, 0,          0
68594, 0,          0
68595, 0,          0
68596, 0,          0
68597, 0,          0
68598, 0,          0
68599, 0,          0
68600, 0,          0
68601, 0,          0
68602, 0,          0
68603, 0,          0
68604, 0,          0
68605, 0,          0
68606, 0,          0
68607, 0,          0
68608, 0,          0
68609, 0,          0
68610, 0,          0
68611, 0,          0
68612, 0,          0
68613, 0,          0
68614, 0,          0
68615, 0,          0
68616, 0,          0
68617, 0,          0
68618, 0,          0
68619, 0,          0
68620, 0,          0
68621, 0,          0
68622, 0,          0
68623, 0,          0
68624, 0,          0
68625, 0,          0
68626, 0,          0
68627, 0,          0
68628, 0,          0
68629, 0,          0
68630, 0,          0
68631, 0,          0
68632, 0,          0
68633, 0,          0
68634, 0,          0
68635, 0,          0
68636, 0,          0
68637, 0,          0
68638, 0,          0
68639, 0,          0
68640, 0,          0
68641, 0,          0
68642, 0,          0
68643, 0,          0
68644, 0,          0
68645, 0,          0
68646, 0,          0
68647, 0,          0
68648, 0,          0
68649, 0,          0
68650, 0,          0
68651, 0,          0
68652, 0,          0
68653, 0,          0
68654, 0,          0
68655, 0,          0
68656, 0,          0
68657, 0,          0
68658, 0,          0
68659, 0,          0
68660, 0,          0
68661, 0,          0
68662, 0,          0
68663, 0,          0
68664, 0,          0
68665, 0,          0
68666, 0,          0
68667, 0,          0
68668, 0,          0
68669, 0,          0
68670, 0,          0
68671, 0,          0
68672, 0,          0
68673, 0,          0
68674, 0,          0
68675, 0,          0
68676, 0,          0
68677, 0,          0
68678, 0,          0
68679, 0,          0
68680, 0,          0
68681, 0,          0
68682, 0,          0
68683, 0,          0
68684, 0,          0
68685, 0,          0
68686, 0,          0
68687, 0,          0
68688, 0,          0
68689, 0,          0
68690, 0,          0
68691, 0,          0
68692, 0,          0
68693, 0,          0
68694, 0,          0
68695, 0,          0
68696, 0,          0
68697, 0,          0
68698, 0,          0
68699, 0,          0
68700, 0,          0
68701, 0,          0
68702, 0,          0
68703, 0,          0
68704, 0,          0
68705, 0,          0
68706, 0,          0
68707, 0,          0
68708, 0,          0
68709, 0,          0
68710, 0,          0
68711, 0,          0
68712, 0,          0
68713, 0,          0
68714, 0,          0
68715, 0,          0
68716, 0,          0
68717, 0,          0
68718, 0,          0
68719, 0,          0
68720, 0,          0
68721, 0,          0
68722, 0,          0
68723, 0,          0
68724, 0,          0
68725, 0,          0
68726, 0,          0
68727, 0,          0
68728, 0,          0
68729, 0,          0
68730, 0,          0
68731, 0,          0
68732, 0,          0
68733, 0,          0
68734, 0,          0
68735, 0,          0
68736, 0,          0
68737, 0,          0
68738, 0,          0
68739, 0,          0
68740, 0,          0
68741, 0,          0
68742, 0,          0
68743, 0,          0
68744, 0,          0
68745, 0,          0
68746, 0,          0
68747, 0,          0
68748, 0,          0
68749, 0,          0
68750, 0,          0
68751, 0,          0
68752, 0,          0
68753, 0,          0
68754, 0,          0
68755, 0,          0
68756, 0,          0
68757, 0,          0
68758, 0,          0
68759, 0,          0
68760, 0,          0
68761, 0,          0
68762, 0,          0
68763, 0,          0
68764, 0,          0
68765, 0,          0
68766, 0,          0
68767, 0,          0
68768, 0,          0
68769, 0,          0
68770, 0,          0
68771, 0,          0
68772, 0,          0
68773, 0,          0
68774, 0,          0
68775, 0,          0
68776, 0,          0
68777, 0,          0
68778, 0,          0
68779, 0,          0
68780, 0,          0
68781, 0,          0
68782, 0,          0
68783, 0,          0
68784, 0,          0
68785, 0,          0
68786, 0,          0
68787, 0,          0
68788, 0,          0
68789, 0,          0
68790, 0,          0
68791, 0,          0
68792, 0,          0
68793, 0,          0
68794, 0,          0
68795, 0,          0
68796, 0,          0
68797, 0,          0
68798, 0,          0
68799, 0,          0
68800, 0,          0
68801, 0,          0
68802, 0,          0
68803, 0,          0
68804, 0,          0
68805, 0,          0
68806, 0,          0
68807, 0,          0
68808, 0,          0
68809, 0,          0
68810, 0,          0
68811, 0,          0
68812, 0,          0
68813, 0,          0
68814, 0,          0
68815, 0,          0
68816, 0,          0
68817, 0,          0
68818, 0,          0
68819, 0,          0
68820, 0,          0
68821, 0,          0
68822, 0,          0
68823, 0,          0
68824, 0,          0
68825, 0,          0
68826, 0,          0
68827, 0,          0
68828, 0,          0
68829, 0,          0
68830, 0,          0
68831, 0,          0
68832, 0,          0
68833, 0,          0
68834, 0,          0
68835, 0,          0
68836, 0,          0
68837, 0,          0
68838, 0,          0
68839, 0,          0
68840, 0,          0
68841, 0,          0
68842, 0,          0
68843, 0,          0
68844, 0,          0
68845, 0,          0
68846, 0,          0
68847, 0,          0
68848, 0,          0
68849, 0,          0
68850, 0,          0
68851, 0,          0
68852, 0,          0
68853, 0,          0
68854, 0,          0
68855, 0,          0
68856, 0,          0
68857, 0,          0
68858, 0,          0
68859, 0,          0
68860, 0,          0
68861, 0,          0
68862, 0,          0
68863, 0,          0
68864, 0,          0
68865, 0,          0
68866, 0,          0
68867, 0,          0
68868, 0,          0
68869, 0,          0
68870, 0,          0
68871, 0,          0
68872, 0,          0
68873, 0,          0
68874, 0,          0
68875, 0,          0
68876, 0,          0
68877, 0,          0
68878, 0,          0
68879, 0,          0
68880, 0,          0
68881, 0,          0
68882, 0,          0
68883, 0,          0
68884, 0,          0
68885, 0,          0
68886, 0,          0
68887, 0,          0
68888, 0,          0
68889, 0,          0
68890, 0,          0
68891, 0,          0
68892, 0,          0
68893, 0,          0
68894, 0,          0
68895, 0,          0
68896, 0,          0
68897, 0,          0
68898, 0,          0
68899, 0,          0
68900, 0,          0
68901, 0,          0
68902, 0,          0
68903, 0,          0
68904, 0,          0
68905, 0,          0
68906, 0,          0
68907, 0,          0
68908, 0,          0
68909, 0,          0
68910, 0,          0
68911, 0,          0
68912, 0,          0
68913, 0,          0
68914, 0,          0
68915, 0,          0
68916, 0,          0
68917, 0,          0
68918, 0,          0
68919, 0,          0
68920, 0,          0
68921, 0,          0
68922, 0,          0
68923, 0,          0
68924, 0,          0
68925, 0,          0
68926, 0,          0
68927, 0,          0
68928, 0,          0
68929, 0,          0
68930, 0,          0
68931, 0,          0
68932, 0,          0
68933, 0,          0
68934, 0,          0
68935, 0,          0
68936, 0,          0
68937, 0,          0
68938, 0,          0
68939, 0,          0
68940, 0,          0
68941, 0,          0
68942, 0,          0
68943, 0,          0
68944, 0,          0
68945, 0,          0
68946, 0,          0
68947, 0,          0
68948, 0,          0
68949, 0,          0
68950, 0,          0
68951, 0,          0
68952, 0,          0
68953, 0,          0
68954, 0,          0
68955, 0,          0
68956, 0,          0
68957, 0,          0
68958, 0,          0
68959, 0,          0
68960, 0,          0
68961, 0,          0
68962, 0,          0
68963, 0,          0
68964, 0,          0
68965, 0,          0
68966, 0,          0
68967, 0,          0
68968, 0,          0
68969, 0,          0
68970, 0,          0
68971, 0,          0
68972, 0,          0
68973, 0,          0
68974, 0,          0
68975, 0,          0
68976, 0,          0
68977, 0,          0
68978, 0,          0
68979, 0,          0
68980, 0,          0
68981, 0,          0
68982, 0,          0
68983, 0,          0
68984, 0,          0
68985, 0,          0
68986, 0,          0
68987, 0,          0
68988, 0,          0
68989, 0,          0
68990, 0,          0
68991, 0,          0
68992, 0,          0
68993, 0,          0
68994, 0,          0
68995, 0,          0
68996, 0,          0
68997, 0,          0
68998, 0,          0
68999, 0,          0
69000, 0,          0
69001, 0,          0
69002, 0,          0
69003, 0,          0
69004, 0,          0
69005, 0,          0
69006, 0,          0
69007, 0,          0
69008, 0,          0
69009, 0,          0
69010, 0,          0
69011, 0,          0
69012, 0,          0
69013, 0,          0
69014, 0,          0
69015, 0,          0
69016, 0,          0
69017, 0,          0
69018, 0,          0
69019, 0,          0
69020, 0,          0
69021, 0,          0
69022, 0,          0
69023, 0,          0
69024, 0,          0
69025, 0,          0
69026, 0,          0
69027, 0,          0
69028, 0,          0
69029, 0,          0
69030, 0,          0
69031, 0,          0
69032, 0,          0
69033, 0,          0
69034, 0,          0
69035, 0,          0
69036, 0,          0
69037, 0,          0
69038, 0,          0
69039, 0,          0
69040, 0,          0
69041, 0,          0
69042, 0,          0
69043, 0,          0
69044, 0,          0
69045, 0,          0
69046, 0,          0
69047, 0,          0
69048, 0,          0
69049, 0,          0
69050, 0,          0
69051, 0,          0
69052, 0,          0
69053, 0,          0
69054, 0,          0
69055, 0,          0
69056, 0,          0
69057, 0,          0
69058, 0,          0
69059, 0,          0
69060, 0,          0
69061, 0,          0
69062, 0,          0
69063, 0,          0
69064, 0,          0
69065, 0,          0
69066, 0,          0
69067, 0,          0
69068, 0,          0
69069, 0,          0
69070, 0,          0
69071, 0,          0
69072, 0,          0
69073, 0,          0
69074, 0,          0
69075, 0,          0
69076, 0,          0
69077, 0,          0
69078, 0,          0
69079, 0,          0
69080, 0,          0
69081, 0,          0
69082, 0,          0
69083, 0,          0
69084, 0,          0
69085, 0,          0
69086, 0,          0
69087, 0,          0
69088, 0,          0
69089, 0,          0
69090, 0,          0
69091, 0,          0
69092, 0,          0
69093, 0,          0
69094, 0,          0
69095, 0,          0
69096, 0,          0
69097, 0,          0
69098, 0,          0
69099, 0,          0
69100, 0,          0
69101, 0,          0
69102, 0,          0
69103, 0,          0
69104, 0,          0
69105, 0,          0
69106, 0,          0
69107, 0,          0
69108, 0,          0
69109, 0,          0
69110, 0,          0
69111, 0,          0
69112, 0,          0
69113, 0,          0
69114, 0,          0
69115, 0,          0
69116, 0,          0
69117, 0,          0
69118, 0,          0
69119, 0,          0
69120, 0,          0
69121, 0,          0
69122, 0,          0
69123, 0,          0
69124, 0,          0
69125, 0,          0
69126, 0,          0
69127, 0,          0
69128, 0,          0
69129, 0,          0
69130, 0,          0
69131, 0,          0
69132, 0,          0
69133, 0,          0
69134, 0,          0
69135, 0,          0
69136, 0,          0
69137, 0,          0
69138, 0,          0
69139, 0,          0
69140, 0,          0
69141, 0,          0
69142, 0,          0
69143, 0,          0
69144, 0,          0
69145, 0,          0
69146, 0,          0
69147, 0,          0
69148, 0,          0
69149, 0,          0
69150, 0,          0
69151, 0,          0
69152, 0,          0
69153, 0,          0
69154, 0,          0
69155, 0,          0
69156, 0,          0
69157, 0,          0
69158, 0,          0
69159, 0,          0
69160, 0,          0
69161, 0,          0
69162, 0,          0
69163, 0,          0
69164, 0,          0
69165, 0,          0
69166, 0,          0
69167, 0,          0
69168, 0,          0
69169, 0,          0
69170, 0,          0
69171, 0,          0
69172, 0,          0
69173, 0,          0
69174, 0,          0
69175, 0,          0
69176, 0,          0
69177, 0,          0
69178, 0,          0
69179, 0,          0
69180, 0,          0
69181, 0,          0
69182, 0,          0
69183, 0,          0
69184, 0,          0
69185, 0,          0
69186, 0,          0
69187, 0,          0
69188, 0,          0
69189, 0,          0
69190, 0,          0
69191, 0,          0
69192, 0,          0
69193, 0,          0
69194, 0,          0
69195, 0,          0
69196, 0,          0
69197, 0,          0
69198, 0,          0
69199, 0,          0
69200, 0,          0
69201, 0,          0
69202, 0,          0
69203, 0,          0
69204, 0,          0
69205, 0,          0
69206, 0,          0
69207, 0,          0
69208, 0,          0
69209, 0,          0
69210, 0,          0
69211, 0,          0
69212, 0,          0
69213, 0,          0
69214, 0,          0
69215, 0,          0
69216, 0,          0
69217, 0,          0
69218, 0,          0
69219, 0,          0
69220, 0,          0
69221, 0,          0
69222, 0,          0
69223, 0,          0
69224, 0,          0
69225, 0,          0
69226, 0,          0
69227, 0,          0
69228, 0,          0
69229, 0,          0
69230, 0,          0
69231, 0,          0
69232, 0,          0
69233, 0,          0
69234, 0,          0
69235, 0,          0
69236, 0,          0
69237, 0,          0
69238, 0,          0
69239, 0,          0
69240, 0,          0
69241, 0,          0
69242, 0,          0
69243, 0,          0
69244, 0,          0
69245, 0,          0
69246, 0,          0
69247, 0,          0
69248, 0,          0
69249, 0,          0
69250, 0,          0
69251, 0,          0
69252, 0,          0
69253, 0,          0
69254, 0,          0
69255, 0,          0
69256, 0,          0
69257, 0,          0
69258, 0,          0
69259, 0,          0
69260, 0,          0
69261, 0,          0
69262, 0,          0
69263, 0,          0
69264, 0,          0
69265, 0,          0
69266, 0,          0
69267, 0,          0
69268, 0,          0
69269, 0,          0
69270, 0,          0
69271, 0,          0
69272, 0,          0
69273, 0,          0
69274, 0,          0
69275, 0,          0
69276, 0,          0
69277, 0,          0
69278, 0,          0
69279, 0,          0
69280, 0,          0
69281, 0,          0
69282, 0,          0
69283, 0,          0
69284, 0,          0
69285, 0,          0
69286, 0,          0
69287, 0,          0
69288, 0,          0
69289, 0,          0
69290, 0,          0
69291, 0,          0
69292, 0,          0
69293, 0,          0
69294, 0,          0
69295, 0,          0
69296, 0,          0
69297, 0,          0
69298, 0,          0
69299, 0,          0
69300, 0,          0
69301, 0,          0
69302, 0,          0
69303, 0,          0
69304, 0,          0
69305, 0,          0
69306, 0,          0
69307, 0,          0
69308, 0,          0
69309, 0,          0
69310, 0,          0
69311, 0,          0
69312, 0,          0
69313, 0,          0
69314, 0,          0
69315, 0,          0
69316, 0,          0
69317, 0,          0
69318, 0,          0
69319, 0,          0
69320, 0,          0
69321, 0,          0
69322, 0,          0
69323, 0,          0
69324, 0,          0
69325, 0,          0
69326, 0,          0
69327, 0,          0
69328, 0,          0
69329, 0,          0
69330, 0,          0
69331, 0,          0
69332, 0,          0
69333, 0,          0
69334, 0,          0
69335, 0,          0
69336, 0,          0
69337, 0,          0
69338, 0,          0
69339, 0,          0
69340, 0,          0
69341, 0,          0
69342, 0,          0
69343, 0,          0
69344, 0,          0
69345, 0,          0
69346, 0,          0
69347, 0,          0
69348, 0,          0
69349, 0,          0
69350, 0,          0
69351, 0,          0
69352, 0,          0
69353, 0,          0
69354, 0,          0
69355, 0,          0
69356, 0,          0
69357, 0,          0
69358, 0,          0
69359, 0,          0
69360, 0,          0
69361, 0,          0
69362, 0,          0
69363, 0,          0
69364, 0,          0
69365, 0,          0
69366, 0,          0
69367, 0,          0
69368, 0,          0
69369, 0,          0
69370, 0,          0
69371, 0,          0
69372, 0,          0
69373, 0,          0
69374, 0,          0
69375, 0,          0
69376, 0,          0
69377, 0,          0
69378, 0,          0
69379, 0,          0
69380, 0,          0
69381, 0,          0
69382, 0,          0
69383, 0,          0
69384, 0,          0
69385, 0,          0
69386, 0,          0
69387, 0,          0
69388, 0,          0
69389, 0,          0
69390, 0,          0
69391, 0,          0
69392, 0,          0
69393, 0,          0
69394, 0,          0
69395, 0,          0
69396, 0,          0
69397, 0,          0
69398, 0,          0
69399, 0,          0
69400, 0,          0
69401, 0,          0
69402, 0,          0
69403, 0,          0
69404, 0,          0
69405, 0,          0
69406, 0,          0
69407, 0,          0
69408, 0,          0
69409, 0,          0
69410, 0,          0
69411, 0,          0
69412, 0,          0
69413, 0,          0
69414, 0,          0
69415, 0,          0
69416, 0,          0
69417, 0,          0
69418, 0,          0
69419, 0,          0
69420, 0,          0
69421, 0,          0
69422, 0,          0
69423, 0,          0
69424, 0,          0
69425, 0,          0
69426, 0,          0
69427, 0,          0
69428, 0,          0
69429, 0,          0
69430, 0,          0
69431, 0,          0
69432, 0,          0
69433, 0,          0
69434, 0,          0
69435, 0,          0
69436, 0,          0
69437, 0,          0
69438, 0,          0
69439, 0,          0
69440, 0,          0
69441, 0,          0
69442, 0,          0
69443, 0,          0
69444, 0,          0
69445, 0,          0
69446, 0,          0
69447, 0,          0
69448, 0,          0
69449, 0,          0
69450, 0,          0
69451, 0,          0
69452, 0,          0
69453, 0,          0
69454, 0,          0
69455, 0,          0
69456, 0,          0
69457, 0,          0
69458, 0,          0
69459, 0,          0
69460, 0,          0
69461, 0,          0
69462, 0,          0
69463, 0,          0
69464, 0,          0
69465, 0,          0
69466, 0,          0
69467, 0,          0
69468, 0,          0
69469, 0,          0
69470, 0,          0
69471, 0,          0
69472, 0,          0
69473, 0,          0
69474, 0,          0
69475, 0,          0
69476, 0,          0
69477, 0,          0
69478, 0,          0
69479, 0,          0
69480, 0,          0
69481, 0,          0
69482, 0,          0
69483, 0,          0
69484, 0,          0
69485, 0,          0
69486, 0,          0
69487, 0,          0
69488, 0,          0
69489, 0,          0
69490, 0,          0
69491, 0,          0
69492, 0,          0
69493, 0,          0
69494, 0,          0
69495, 0,          0
69496, 0,          0
69497, 0,          0
69498, 0,          0
69499, 0,          0
69500, 0,          0
69501, 0,          0
69502, 0,          0
69503, 0,          0
69504, 0,          0
69505, 0,          0
69506, 0,          0
69507, 0,          0
69508, 0,          0
69509, 0,          0
69510, 0,          0
69511, 0,          0
69512, 0,          0
69513, 0,          0
69514, 0,          0
69515, 0,          0
69516, 0,          0
69517, 0,          0
69518, 0,          0
69519, 0,          0
69520, 0,          0
69521, 0,          0
69522, 0,          0
69523, 0,          0
69524, 0,          0
69525, 0,          0
69526, 0,          0
69527, 0,          0
69528, 0,          0
69529, 0,          0
69530, 0,          0
69531, 0,          0
69532, 0,          0
69533, 0,          0
69534, 0,          0
69535, 0,          0
69536, 0,          0
69537, 0,          0
69538, 0,          0
69539, 0,          0
69540, 0,          0
69541, 0,          0
69542, 0,          0
69543, 0,          0
69544, 0,          0
69545, 0,          0
69546, 0,          0
69547, 0,          0
69548, 0,          0
69549, 0,          0
69550, 0,          0
69551, 0,          0
69552, 0,          0
69553, 0,          0
69554, 0,          0
69555, 0,          0
69556, 0,          0
69557, 0,          0
69558, 0,          0
69559, 0,          0
69560, 0,          0
69561, 0,          0
69562, 0,          0
69563, 0,          0
69564, 0,          0
69565, 0,          0
69566, 0,          0
69567, 0,          0
69568, 0,          0
69569, 0,          0
69570, 0,          0
69571, 0,          0
69572, 0,          0
69573, 0,          0
69574, 0,          0
69575, 0,          0
69576, 0,          0
69577, 0,          0
69578, 0,          0
69579, 0,          0
69580, 0,          0
69581, 0,          0
69582, 0,          0
69583, 0,          0
69584, 0,          0
69585, 0,          0
69586, 0,          0
69587, 0,          0
69588, 0,          0
69589, 0,          0
69590, 0,          0
69591, 0,          0
69592, 0,          0
69593, 0,          0
69594, 0,          0
69595, 0,          0
69596, 0,          0
69597, 0,          0
69598, 0,          0
69599, 0,          0
69600, 0,          0
69601, 0,          0
69602, 0,          0
69603, 0,          0
69604, 0,          0
69605, 0,          0
69606, 0,          0
69607, 0,          0
69608, 0,          0
69609, 0,          0
69610, 0,          0
69611, 0,          0
69612, 0,          0
69613, 0,          0
69614, 0,          0
69615, 0,          0
69616, 0,          0
69617, 0,          0
69618, 0,          0
69619, 0,          0
69620, 0,          0
69621, 0,          0
69622, 0,          0
69623, 0,          0
69624, 0,          0
69625, 0,          0
69626, 0,          0
69627, 0,          0
69628, 0,          0
69629, 0,          0
69630, 0,          0
69631, 0,          0
69632, 0,          0
69633, 0,          0
69634, 0,          0
69635, 0,          0
69636, 0,          0
69637, 0,          0
69638, 0,          0
69639, 0,          0
69640, 0,          0
69641, 0,          0
69642, 0,          0
69643, 0,          0
69644, 0,          0
69645, 0,          0
69646, 0,          0
69647, 0,          0
69648, 0,          0
69649, 0,          0
69650, 0,          0
69651, 0,          0
69652, 0,          0
69653, 0,          0
69654, 0,          0
69655, 0,          0
69656, 0,          0
69657, 0,          0
69658, 0,          0
69659, 0,          0
69660, 0,          0
69661, 0,          0
69662, 0,          0
69663, 0,          0
69664, 0,          0
69665, 0,          0
69666, 0,          0
69667, 0,          0
69668, 0,          0
69669, 0,          0
69670, 0,          0
69671, 0,          0
69672, 0,          0
69673, 0,          0
69674, 0,          0
69675, 0,          0
69676, 0,          0
69677, 0,          0
69678, 0,          0
69679, 0,          0
69680, 0,          0
69681, 0,          0
69682, 0,          0
69683, 0,          0
69684, 0,          0
69685, 0,          0
69686, 0,          0
69687, 0,          0
69688, 0,          0
69689, 0,          0
69690, 0,          0
69691, 0,          0
69692, 0,          0
69693, 0,          0
69694, 0,          0
69695, 0,          0
69696, 0,          0
69697, 0,          0
69698, 0,          0
69699, 0,          0
69700, 0,          0
69701, 0,          0
69702, 0,          0
69703, 0,          0
69704, 0,          0
69705, 0,          0
69706, 0,          0
69707, 0,          0
69708, 0,          0
69709, 0,          0
69710, 0,          0
69711, 0,          0
69712, 0,          0
69713, 0,          0
69714, 0,          0
69715, 0,          0
69716, 0,          0
69717, 0,          0
69718, 0,          0
69719, 0,          0
69720, 0,          0
69721, 0,          0
69722, 0,          0
69723, 0,          0
69724, 0,          0
69725, 0,          0
69726, 0,          0
69727, 0,          0
69728, 0,          0
69729, 0,          0
69730, 0,          0
69731, 0,          0
69732, 0,          0
69733, 0,          0
69734, 0,          0
69735, 0,          0
69736, 0,          0
69737, 0,          0
69738, 0,          0
69739, 0,          0
69740, 0,          0
69741, 0,          0
69742, 0,          0
69743, 0,          0
69744, 0,          0
69745, 0,          0
69746, 0,          0
69747, 0,          0
69748, 0,          0
69749, 0,          0
69750, 0,          0
69751, 0,          0
69752, 0,          0
69753, 0,          0
69754, 0,          0
69755, 0,          0
69756, 0,          0
69757, 0,          0
69758, 0,          0
69759, 0,          0
69760, 0,          0
69761, 0,          0
69762, 0,          0
69763, 0,          0
69764, 0,          0
69765, 0,          0
69766, 0,          0
69767, 0,          0
69768, 0,          0
69769, 0,          0
69770, 0,          0
69771, 0,          0
69772, 0,          0
69773, 0,          0
69774, 0,          0
69775, 0,          0
69776, 0,          0
69777, 0,          0
69778, 0,          0
69779, 0,          0
69780, 0,          0
69781, 0,          0
69782, 0,          0
69783, 0,          0
69784, 0,          0
69785, 0,          0
69786, 0,          0
69787, 0,          0
69788, 0,          0
69789, 0,          0
69790, 0,          0
69791, 0,          0
69792, 0,          0
69793, 0,          0
69794, 0,          0
69795, 0,          0
69796, 0,          0
69797, 0,          0
69798, 0,          0
69799, 0,          0
69800, 0,          0
69801, 0,          0
69802, 0,          0
69803, 0,          0
69804, 0,          0
69805, 0,          0
69806, 0,          0
69807, 0,          0
69808, 0,          0
69809, 0,          0
69810, 0,          0
69811, 0,          0
69812, 0,          0
69813, 0,          0
69814, 0,          0
69815, 0,          0
69816, 0,          0
69817, 0,          0
69818, 0,          0
69819, 0,          0
69820, 0,          0
69821, 0,          0
69822, 0,          0
69823, 0,          0
69824, 0,          0
69825, 0,          0
69826, 0,          0
69827, 0,          0
69828, 0,          0
69829, 0,          0
69830, 0,          0
69831, 0,          0
69832, 0,          0
69833, 0,          0
69834, 0,          0
69835, 0,          0
69836, 0,          0
69837, 0,          0
69838, 0,          0
69839, 0,          0
69840, 0,          0
69841, 0,          0
69842, 0,          0
69843, 0,          0
69844, 0,          0
69845, 0,          0
69846, 0,          0
69847, 0,          0
69848, 0,          0
69849, 0,          0
69850, 0,          0
69851, 0,          0
69852, 0,          0
69853, 0,          0
69854, 0,          0
69855, 0,          0
69856, 0,          0
69857, 0,          0
69858, 0,          0
69859, 0,          0
69860, 0,          0
69861, 0,          0
69862, 0,          0
69863, 0,          0
69864, 0,          0
69865, 0,          0
69866, 0,          0
69867, 0,          0
69868, 0,          0
69869, 0,          0
69870, 0,          0
69871, 0,          0
69872, 0,          0
69873, 0,          0
69874, 0,          0
69875, 0,          0
69876, 0,          0
69877, 0,          0
69878, 0,          0
69879, 0,          0
69880, 0,          0
69881, 0,          0
69882, 0,          0
69883, 0,          0
69884, 0,          0
69885, 0,          0
69886, 0,          0
69887, 0,          0
69888, 0,          0
69889, 0,          0
69890, 0,          0
69891, 0,          0
69892, 0,          0
69893, 0,          0
69894, 0,          0
69895, 0,          0
69896, 0,          0
69897, 0,          0
69898, 0,          0
69899, 0,          0
69900, 0,          0
69901, 0,          0
69902, 0,          0
69903, 0,          0
69904, 0,          0
69905, 0,          0
69906, 0,          0
69907, 0,          0
69908, 0,          0
69909, 0,          0
69910, 0,          0
69911, 0,          0
69912, 0,          0
69913, 0,          0
69914, 0,          0
69915, 0,          0
69916, 0,          0
69917, 0,          0
69918, 0,          0
69919, 0,          0
69920, 0,          0
69921, 0,          0
69922, 0,          0
69923, 0,          0
69924, 0,          0
69925, 0,          0
69926, 0,          0
69927, 0,          0
69928, 0,          0
69929, 0,          0
69930, 0,          0
69931, 0,          0
69932, 0,          0
69933, 0,          0
69934, 0,          0
69935, 0,          0
69936, 0,          0
69937, 0,          0
69938, 0,          0
69939, 0,          0
69940, 0,          0
69941, 0,          0
